id,artist,song,lyrics_bow
beyoncé+halo,beyoncé,halo,"['remember', 'walls', 'built', 'well', 'baby', 'theyre', 'tumbling', 'didnt', 'even', 'put', 'fight', 'didnt', 'even', 'make', 'sound', 'found', 'way', 'let', 'never', 'really', 'doubt', 'standing', 'light', 'halo', 'ive', 'got', 'angel', 'like', 'ive', 'awakened', 'every', 'rule', 'breakin', 'risk', 'takin', 'aint', 'never', 'gonna', 'shut', 'everywhere', 'looking', 'surrounded', 'embrace', 'baby', 'see', 'halo', 'know', 'youre', 'saving', 'grace', 'youre', 'everything', 'need', 'written', 'face', 'baby', 'feel', 'halo', 'pray', 'wont', 'fade', 'away', 'feel', 'halo', 'halo', 'halo', 'see', 'halo', 'halo', 'halo', 'feel', 'halo', 'halo', 'halo', 'see', 'halo', 'halo', 'halo', 'uhoo', 'hit', 'like', 'ray', 'sun', 'burning', 'darkest', 'nights', 'youre', 'one', 'want', 'think', 'addicted', 'light', 'swore', 'never', 'fall', 'dont', 'even', 'feel', 'like', 'fallin', 'gravity', 'cant', 'forget', 'pull', 'back', 'ground', 'like', 'ive', 'awakened', 'every', 'rule', 'breakin', 'risk', 'takin', 'aint', 'never', 'gonna', 'shut', 'everywhere', 'looking', 'surrounded', 'embrace', 'baby', 'see', 'halo', 'know', 'youre', 'saving', 'grace', 'youre', 'everything', 'need', 'written', 'face', 'baby', 'feel', 'halo', 'pray', 'wont', 'fade', 'away', 'feel', 'halo', 'halo', 'halo', 'see', 'halo', 'halo', 'halo', 'feel', 'halo', 'halo', 'halo', 'see', 'halo', 'halo', 'halo', 'feel', 'halo', 'uhoo', 'halo', 'halo', 'see', 'halo', 'halo', 'halo', 'feel', 'halo', 'halo', 'halo', 'see', 'halo', 'halo', 'halo', 'uhoo', 'halo', 'uhooo', 'halo', 'uhooo', 'uhooo', 'uhoo', 'uhoo', 'everywhere', 'looking', 'surrounded', 'embrace', 'baby', 'see', 'halo', 'know', 'youre', 'saving', 'grace', 'youre', 'everything', 'need', 'written', 'face', 'baby', 'feel', 'halo', 'pray', 'wont', 'fade', 'away', 'feel', 'halo', 'halo', 'halo', 'see', 'halo', 'halo', 'halo', 'feel', 'halo', 'halo', 'halo', 'see', 'halo', 'halo', 'halo', 'feel', 'halo', 'uhoo', 'halo', 'halo', 'see', 'halo', 'halo', 'halo', 'feel', 'halo', 'halo', 'halo', 'see', 'halo', 'halo', 'halo', 'uhoo']"
jason mraz+make it mine,jason mraz,make it mine,"['wake', 'everyone', 'sleep', 'time', 'like', 'unless', 'dreamer', 'real', 'listen', 'voice', 'one', 'tells', 'taste', 'past', 'tip', 'tongue', 'lip', 'neck', 'appear', 'dont', 'want', 'wake', 'dream', 'gonna', 'make', 'mine', 'yes', 'gonna', 'gonna', 'make', 'mine', 'yes', 'ill', 'make', 'mine', 'keep', 'life', 'heavy', 'rotation', 'requesting', 'lifting', 'away', 'table', 'gratitude', 'cafe', 'finally', 'angels', 'got', 'singing', 'love', 'dont', 'want', 'break', 'tour', 'gonna', 'make', 'mine', 'thats', 'gonna', 'gonna', 'make', 'mine', 'yes', 'ill', 'make', 'mine', 'yes', 'make', 'mine', 'timings', 'everything', 'time', 'theres', 'plenty', 'balancing', 'careful', 'steady', 'reveling', 'energy', 'everyones', 'emitting', 'well', 'dont', 'want', 'wait', 'want', 'celebrate', 'whole', 'world', 'gonna', 'make', 'mine', 'following', 'joy', 'gonna', 'make', 'mine', 'open', 'gonna', 'make', 'mine', 'gonna', 'show', 'yeah', 'gonna', 'make', 'mine', 'gonna', 'make', 'gonna', 'make', 'gonna', 'make', 'gonna', 'make', 'make', 'mine', 'yes', 'make', 'make', 'mine', 'thanks', 'lauren', 'lyrics']"
jason mraz & colbie caillat+lucky,jason mraz & colbie caillat,lucky,"['hear', 'talking', 'across', 'water', 'across', 'deep', 'blue', 'ocean', 'open', 'sky', 'baby', 'trying', 'boy', 'hear', 'dreams', 'feel', 'whisper', 'across', 'sea', 'keep', 'heart', 'make', 'easier', 'life', 'gets', 'hard', 'lucky', 'love', 'best', 'friend', 'lucky', 'lucky', 'coming', 'home', 'ooohh', 'ooooh', 'oooh', 'oooh', 'ooh', 'ooh', 'ooh', 'ooh', 'dont', 'know', 'long', 'takes', 'waiting', 'love', 'like', 'every', 'time', 'say', 'goodbye', 'wish', 'one', 'kiss', 'ill', 'wait', 'promise', 'lucky', 'love', 'best', 'friend', 'lucky', 'lucky', 'coming', 'home', 'lucky', 'love', 'every', 'way', 'lucky', 'stayed', 'stayed', 'lucky', 'coming', 'home', 'someday', 'sailing', 'sea', 'island', 'well', 'meet', 'youll', 'hear', 'music', 'fill', 'air', 'ill', 'put', 'flower', 'hair', 'though', 'breezes', 'trees', 'move', 'pretty', 'youre', 'see', 'world', 'keeps', 'spinning', 'round', 'hold', 'right', 'right', 'lucky', 'love', 'best', 'friend', 'lucky', 'lucky', 'coming', 'home', 'lucky', 'love', 'every', 'way', 'lucky', 'stayed', 'stayed', 'lucky', 'coming', 'home', 'someday', 'ooohh', 'ooooh', 'oooh', 'oooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooooh', 'ooooh', 'oooh', 'oooh', 'ooh', 'ooh', 'ooh', 'ooh', 'thanks', 'kesho', 'lyrics']"
lady gaga+poker face,lady gaga,poker face,"['wanna', 'hold', 'like', 'texas', 'plays', 'fold', 'let', 'hit', 'raise', 'baby', 'stay', 'love', 'luck', 'intuition', 'play', 'cards', 'spades', 'start', 'hes', 'hooked', 'ill', 'play', 'one', 'thats', 'heart', 'ohhhh', 'ill', 'get', 'hot', 'show', 'ive', 'got', 'ohhhh', 'ill', 'get', 'hot', 'show', 'ive', 'got', 'cant', 'read', 'cant', 'read', 'cant', 'read', 'poker', 'face', 'shes', 'got', 'love', 'nobody', 'cant', 'read', 'cant', 'read', 'cant', 'read', 'poker', 'face', 'shes', 'got', 'love', 'nobody', 'poker', 'face', 'poker', 'face', 'poker', 'face', 'poker', 'face', 'wanna', 'roll', 'hard', 'pair', 'little', 'gambling', 'fun', 'youre', 'love', 'russian', 'roulette', 'without', 'gun', 'baby', 'love', 'rough', 'isnt', 'fun', 'fun', 'ohhhh', 'ill', 'get', 'hot', 'show', 'ive', 'got', 'ohhhh', 'ill', 'get', 'hot', 'show', 'ive', 'got', 'cant', 'read', 'cant', 'read', 'cant', 'read', 'poker', 'face', 'shes', 'got', 'love', 'nobody', 'cant', 'read', 'cant', 'read', 'cant', 'read', 'poker', 'face', 'shes', 'got', 'love', 'nobody', 'poker', 'face', 'poker', 'face', 'poker', 'face', 'poker', 'face', 'wont', 'tell', 'love', 'kiss', 'hug', 'cause', 'bluffin', 'muffin', 'lying', 'stunnin', 'love', 'glue', 'gunning', 'like', 'chick', 'casino', 'take', 'bank', 'pay', 'promise', 'promise', 'check', 'hand', 'cause', 'marvelous', 'cant', 'read', 'cant', 'read', 'cant', 'read', 'poker', 'face', 'shes', 'got', 'love', 'nobody', 'cant', 'read', 'cant', 'read', 'cant', 'read', 'poker', 'face', 'shes', 'got', 'love', 'nobody', 'cant', 'read', 'cant', 'read', 'cant', 'read', 'poker', 'face', 'shes', 'got', 'love', 'nobody', 'cant', 'read', 'cant', 'read', 'cant', 'read', 'poker', 'face', 'shes', 'got', 'love', 'nobody', 'cant', 'read', 'cant', 'read', 'cant', 'read', 'poker', 'face', 'shes', 'got', 'love', 'nobody', 'cant', 'read', 'cant', 'read', 'cant', 'read', 'poker', 'face', 'shes', 'got', 'love', 'nobody', 'poker', 'face', 'poker', 'face', 'poker', 'face', 'poker', 'face', 'poker', 'face', 'poker', 'face', 'poker', 'face', 'poker', 'face', 'poker', 'face', 'poker', 'face', 'poker', 'face', 'poker', 'face']"
judas priest+dissident aggressor,judas priest,dissident aggressor,"['grand', 'canyons', 'space', 'time', 'universal', 'mind', 'subjected', 'stab', 'bawl', 'punch', 'crawl', 'hooks', 'brain', 'well', 'stab', 'bawl', 'punch', 'crawl', 'know', 'berlin', 'cracked', 'blackened', 'memories', 'unit', 'dispersal', 'face', 'impregnable', 'wall', 'stab', 'bawl', 'punch', 'crawl', 'hooks', 'brain', 'well', 'stab', 'bawl', 'punch', 'crawl', 'know', 'berlin', 'exploding', 'reloading', 'quest', 'never', 'ending', 'give', 'last', 'breath', 'stabbing', 'bawling', 'punching', 'crawling', 'hooks', 'brain', 'well', 'stabbing', 'bawling', 'punching', 'crawling', 'know', 'berlin']"
maxwell+pretty wings,maxwell,pretty wings,"['verse', 'time', 'bring', 'real', 'end', 'trial', 'one', 'day', 'theyll', 'remnants', 'trace', 'residual', 'feelings', 'within', 'one', 'day', 'wont', 'remember', 'face', 'reason', 'smile', 'see', 'cannot', 'forever', 'ill', 'always', 'love', 'hope', 'feel', 'hook', 'played', 'dirty', 'game', 'bad', 'toyed', 'affliction', 'fill', 'prescription', 'found', 'remedy', 'set', 'free', 'away', 'see', 'clearly', 'way', 'love', 'leave', 'live', 'lead', 'live', 'chorus', 'cant', 'let', 'love', 'set', 'free', 'fly', 'pretty', 'wings', 'around', 'pretty', 'wings', 'pretty', 'wings', 'pretty', 'wings', 'around', 'verse', 'came', 'wrong', 'right', 'transformed', 'love', 'light', 'baby', 'believe', 'sorry', 'told', 'lies', 'turned', 'day', 'night', 'sleep', 'late', 'like', 'died', 'thousand', 'times', 'shoulda', 'showed', 'better', 'night', 'better', 'times', 'better', 'days', 'miss', 'chorus', 'cant', 'let', 'love', 'set', 'free', 'fly', 'pretty', 'wings', 'around', 'pretty', 'wings', 'pretty', 'wings', 'pretty', 'wings', 'around']"
taylor swift+white horse,taylor swift,white horse,"['say', 'youre', 'sorry', 'face', 'angel', 'comes', 'need', 'paced', 'back', 'forth', 'time', 'cause', 'honestly', 'believed', 'holdin', 'days', 'drag', 'stupid', 'girl', 'shoulda', 'known', 'shoulda', 'known', 'princess', 'aint', 'fairytale', 'one', 'youll', 'sweep', 'feet', 'lead', 'stairwell', 'aint', 'hollywood', 'small', 'town', 'dreamer', 'went', 'let', 'late', 'white', 'horse', 'come', 'around', 'baby', 'naive', 'got', 'lost', 'eyes', 'never', 'really', 'chance', 'mistake', 'didnt', 'know', 'love', 'fight', 'upper', 'hand', 'many', 'dreams', 'happy', 'endings', 'know', 'princess', 'aint', 'fairytale', 'one', 'youll', 'sweep', 'feet', 'lead', 'stairwell', 'aint', 'hollywood', 'small', 'town', 'dreamer', 'went', 'let', 'late', 'white', 'horse', 'come', 'around', 'knees', 'beggin', 'forgiveness', 'beggin', 'like', 'always', 'wanted', 'sorry', 'cause', 'princess', 'aint', 'fairytale', 'gonna', 'find', 'someone', 'someday', 'might', 'actually', 'treat', 'well', 'big', 'world', 'small', 'town', 'rear', 'view', 'mirror', 'disappearing', 'late', 'white', 'horse', 'late', 'white', 'horse', 'catch', 'whoa', 'whoa', 'whoa', 'try', 'catch', 'late', 'catch']"
keith urban+sweet thing,keith urban,sweet thing,"['picked', 'first', 'date', 'baby', 'well', 'pretty', 'blue', 'eyes', 'drivin', 'crazy', 'tiny', 'little', 'thought', 'amazing', 'lookin', 'held', 'open', 'car', 'door', 'climbed', 'inside', 'slid', 'side', 'thought', 'sweet', 'thing', 'moon', 'high', 'night', 'young', 'come', 'meet', 'backyard', 'cottonwood', 'tree', 'good', 'thing', 'wishin', 'cmon', 'sweet', 'thing', 'wont', 'climb', 'window', 'world', 'sleepin', 'cause', 'know', 'need', 'theres', 'way', 'ill', 'leavin', 'til', 'kissing', 'porch', 'swing', 'little', 'sweet', 'thing', 'yeah', 'know', 'gonna', 'see', 'first', 'thing', 'tomorrow', 'couldnt', 'wait', 'borrow', 'uncle', 'jakes', 'mustang', 'favorite', 'car', 'cant', 'stay', 'long', 'standin', 'feeling', 'like', 'love', 'struck', 'romeo', 'wanna', 'hold', 'close', 'steal', 'little', 'time', 'crime', 'sweet', 'thing', 'moon', 'high', 'night', 'young', 'come', 'meet', 'backyard', 'cottonwood', 'tree', 'good', 'thing', 'wishin', 'cmon', 'sweet', 'thing', 'wont', 'climb', 'window', 'world', 'sleepin', 'cause', 'know', 'need', 'theres', 'way', 'ill', 'leavin', 'til', 'kissing', 'porch', 'swing', 'little', 'sweet', 'thing', 'sweet', 'thing', 'sweet', 'thing', 'sweet', 'thing', 'moon', 'high', 'night', 'young', 'come', 'meet', 'backyard', 'cottonwood', 'tree', 'good', 'thing', 'tell', 'dreamin', 'cmon', 'sweet', 'thing', 'wont', 'climb', 'window', 'world', 'sleepin', 'cause', 'know', 'need', 'theres', 'way', 'ill', 'leavin', 'til', 'kissing', 'porch', 'swing', 'little', 'sweet', 'thing', 'cmon', 'sweet', 'thing', 'sweet', 'thing', 'sweet', 'thing', 'yeah', 'cmon', 'little', 'doo', 'little', 'sweet', 'thing', 'yes', 'doo']"
coldplay+viva la vida,coldplay,viva la vida,"['used', 'rule', 'world', 'seas', 'would', 'rise', 'gave', 'word', 'morning', 'sleep', 'alone', 'sweep', 'streets', 'used', 'used', 'roll', 'dice', 'feel', 'fear', 'enemys', 'eyes', 'listen', 'crowd', 'would', 'sing', 'old', 'king', 'dead', 'long', 'live', 'king', 'one', 'minute', 'held', 'key', 'next', 'walls', 'closed', 'discovered', 'castles', 'stand', 'upon', 'pillars', 'salt', 'pillars', 'sand', 'hear', 'jerusalem', 'bells', 'ringing', 'roman', 'cavalry', 'choirs', 'singing', 'mirror', 'sword', 'shield', 'missionaries', 'foreign', 'field', 'reason', 'cant', 'explain', 'never', 'never', 'honest', 'word', 'ruled', 'world', 'ohhh', 'wicked', 'wild', 'wind', 'blew', 'doors', 'let', 'shattered', 'windows', 'sound', 'drums', 'people', 'couldnt', 'believe', 'become', 'revolutionaries', 'wait', 'head', 'silver', 'plate', 'puppet', 'lonely', 'string', 'would', 'ever', 'want', 'king', 'hear', 'jerusalem', 'bells', 'ringing', 'roman', 'cavalry', 'choirs', 'singing', 'mirror', 'sword', 'shield', 'missionaries', 'foreign', 'field', 'reason', 'cant', 'explain', 'know', 'saint', 'peter', 'wont', 'call', 'name', 'never', 'honest', 'word', 'ruled', 'world', 'ohhhhh', 'ohhh', 'ohhh', 'hear', 'jerusalem', 'bells', 'ringing', 'roman', 'cavalry', 'choirs', 'singing', 'mirror', 'sword', 'shield', 'missionaries', 'foreign', 'field', 'reason', 'cant', 'explain', 'know', 'saint', 'peter', 'wont', 'call', 'name', 'never', 'honest', 'word', 'ruled', 'world', 'oooooh', 'oooooh', 'oooooh']"
adele+chasing pavements,adele,chasing pavements,"['ive', 'made', 'mind', 'need', 'think', 'wrong', 'aint', 'right', 'need', 'look', 'aint', 'lust', 'know', 'love', 'tell', 'world', 'ill', 'never', 'say', 'enough', 'cause', 'said', 'thats', 'exactly', 'need', 'love', 'give', 'keep', 'chasing', 'pavements', 'even', 'leads', 'nowhere', 'would', 'waste', 'even', 'knew', 'place', 'leave', 'give', 'keep', 'chasing', 'pavements', 'even', 'leads', 'nowhere', 'build', 'fly', 'around', 'circles', 'wait', 'heart', 'drops', 'back', 'begins', 'tingle', 'finally', 'could', 'give', 'keep', 'chasing', 'pavements', 'even', 'leads', 'nowhere', 'would', 'waste', 'even', 'knew', 'place', 'leave', 'give', 'keep', 'chasing', 'pavements', 'even', 'leads', 'nowhere', 'give', 'keep', 'chasing', 'pavements', 'even', 'leads', 'nowhere', 'would', 'waste', 'even', 'knew', 'place', 'leave', 'give', 'keep', 'chasing', 'pavements', 'keep', 'chasing', 'pavements', 'give', 'keep', 'chasing', 'pavements', 'even', 'leads', 'nowhere', 'would', 'waste', 'even', 'knew', 'place', 'leave', 'give', 'keep', 'chasing', 'pavements', 'even', 'leads', 'nowhere']"
john mayer+say,john mayer,say,"['take', 'wasted', 'honor', 'every', 'little', 'past', 'frustration', 'take', 'called', 'problems', 'better', 'put', 'quotations', 'say', 'need', 'say', 'walking', 'like', 'one', 'man', 'army', 'fighting', 'shadows', 'head', 'living', 'old', 'moment', 'knowing', 'youd', 'better', 'instead', 'could', 'say', 'need', 'say', 'fear', 'giving', 'fear', 'giving', 'youd', 'better', 'know', 'end', 'better', 'say', 'much', 'never', 'say', 'need', 'say', 'even', 'hands', 'shaking', 'faith', 'broken', 'even', 'eyes', 'closing', 'heart', 'wide', 'open', 'say', 'need', 'say', 'x24']"
daft punk+harder better faster stronger,daft punk,harder better faster stronger,"['work', 'make', 'makes', 'harder', 'better', 'faster', 'stronger', 'hour', 'never', 'ever', 'work', 'work', 'make', 'makes', 'harder', 'better', 'faster', 'stronger', 'refrain', 'work', 'harder', 'make', 'better', 'faster', 'makes', 'stronger', 'ever', 'hour', 'work', 'never', 'refrain']"
the mars volta+wax simulacra,the mars volta,wax simulacra,"['came', 'back', 'tell', 'broke', 'twos', 'define', 'puncture', 'know', 'found', 'something', 'shake', 'roots', 'come', 'along', 'see', 'whats', 'room', 'comas', 'spending', 'time', 'answer', 'need', 'something', 'laid', 'waiting', 'waiting', 'howl', 'waiting', 'waiting', 'howl', 'bring', 'avalanche', 'taunted', 'bones', 'contaminate', 'cravings', 'choose', 'pray', 'something', 'extra', 'spill', 'form', 'content', 'high', 'inhale', 'vapors', 'heal', 'smile', 'hope', 'something', 'shake', 'roots', 'waiting', 'waiting', 'howl', 'waiting', 'waiting', 'howl', 'bring', 'tame', 'witness', 'germinating', 'child', 'word', 'mouth', 'stutters', 'blink', 'lonely', 'guise']"
metallica+my apocalypse,metallica,my apocalypse,"['claustrophobic', 'crawl', 'skin', 'hard', 'explosive', 'reaching', 'pin', 'feel', 'thy', 'name', 'extermination', 'desecrating', 'hail', 'fire', 'cross', 'line', 'crypt', 'total', 'eclipse', 'suffer', 'unto', 'apocalypse', 'deadly', 'vision', 'prophecy', 'revealed', 'death', 'magnetic', 'pulling', 'closer', 'still', 'feel', 'thy', 'name', 'annihilation', 'desolating', 'hail', 'fire', 'cross', 'line', 'crypt', 'total', 'eclipse', 'suffer', 'unto', 'apocalypse', 'apocalypse', 'crushing', 'metal', 'ripping', 'skin', 'tossing', 'body', 'mannequin', 'spilling', 'blood', 'bleeding', 'gas', 'mangle', 'flesh', 'snapping', 'spine', 'dripping', 'bloody', 'valentine', 'shattered', 'face', 'spitting', 'glass', 'split', 'apart', 'split', 'apart', 'split', 'apart', 'split', 'spit', 'makes', 'drift', 'litter', 'bit', 'closer', 'dead', 'man', 'takes', 'steering', 'wheel', 'makes', 'know', 'time', 'cross', 'words', 'repeat', 'feel', 'see', 'skin', 'bones', 'rattle', 'future', 'past', 'disagree', 'flesh', 'falls', 'away', 'bones', 'shatter', 'start', 'see', 'end', 'see', 'end', 'claustrophobic', 'climb', 'skin', 'hard', 'explosive', 'waiting', 'pin', 'violate', 'annihilate', 'loser', 'eyes', 'obliterate', 'exterminate', 'last', 'accept', 'deny', 'feel', 'thy', 'name', 'hell', 'awakens', 'destiny', 'inhale', 'fire', 'cross', 'line', 'crypt', 'total', 'eclipse', 'suffer', 'unto', 'apocalypse', 'tyrants', 'awaken', 'apocalypse', 'demon', 'awaken', 'apocalypse', 'heaven', 'awaken', 'apocalypse', 'suffer', 'forever', 'apocalypse']"
bruce springsteen+girls in their summer clothes,bruce springsteen,girls in their summer clothes,"['well', 'street', 'lights', 'shine', 'blessing', 'avenue', 'lovers', 'walk', 'holdin', 'hands', 'two', 'two', 'breeze', 'crosses', 'porch', 'bicycle', 'spokes', 'spin', 'round', 'jackets', 'door', 'tonight', 'gonna', 'burn', 'town', 'girls', 'summer', 'clothes', 'cool', 'evening', 'light', 'girls', 'summer', 'clothes', 'pass', 'kids', 'rubber', 'ball', 'smacks', 'gutter', 'neath', 'lamp', 'light', 'big', 'bank', 'clock', 'chimes', 'sleepy', 'front', 'porch', 'lights', 'downtown', 'stores', 'alive', 'evenings', 'underway', 'things', 'little', 'tight', 'know', 'theyre', 'gonna', 'turn', 'way', 'girls', 'summer', 'clothes', 'cool', 'evening', 'light', 'girls', 'summer', 'clothes', 'pass', 'frankies', 'diners', 'edge', 'town', 'neon', 'sign', 'spinnin', 'round', 'like', 'cross', 'lost', 'found', 'fluorescent', 'lights', 'flicker', 'bobs', 'grill', 'shaniqua', 'brings', 'coffee', 'asks', 'fill', 'says', 'penny', 'thoughts', 'poor', 'bill', 'went', 'away', 'cut', 'like', 'knife', 'beautiful', 'thing', 'maybe', 'saved', 'life', 'glance', 'magic', 'street', 'loves', 'fools', 'dance', 'aint', 'got', 'sense', 'still', 'got', 'feet', 'girls', 'summer', 'clothes', 'cool', 'evening', 'light', 'girls', 'summer', 'clothes', 'pass', 'girls', 'summer', 'clothes', 'cool', 'evening', 'light', 'girls', 'summer', 'clothes', 'pass']"
ne-yo+miss independent,ne-yo,miss independent,"['yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'verse', 'ooh', 'theres', 'somethin', 'somethin', 'way', 'shes', 'move', 'cant', 'figure', 'something', 'said', 'ooh', 'somethin', 'kinda', 'woman', 'want', 'dont', 'need', 'cant', 'figure', 'somethin', 'cuz', 'walk', 'like', 'boss', 'talk', 'like', 'boss', 'manicured', 'nailed', 'set', 'pedicure', 'shes', 'fly', 'effortlessly', 'cuz', 'move', 'like', 'boss', 'boss', 'got', 'thinkin', 'gettin', 'involved', 'thats', 'kinda', 'girl', 'need', 'chorus', 'got', 'thing', 'thats', 'love', 'miss', 'independent', 'wont', 'come', 'spend', 'little', 'time', 'got', 'things', 'thats', 'love', 'miss', 'independent', 'ooh', 'way', 'shine', 'miss', 'independent', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'verse', 'ooh', 'theres', 'somethin', 'kinda', 'woman', 'look', 'makes', 'proud', 'somethin', 'somethin', 'sexy', 'kinda', 'woman', 'dont', 'even', 'need', 'help', 'said', 'got', 'got', 'doubt', 'somethin', 'cuz', 'work', 'like', 'boss', 'play', 'like', 'boss', 'car', 'crib', 'bouta', 'pay', 'bills', 'paid', 'time', 'yeah', 'made', 'boss', 'boss', 'anything', 'less', 'tellin', 'get', 'lost', 'thats', 'girl', 'thats', 'mind', 'chorus', 'bridge', 'favorite', 'thing', 'say', 'dont', 'worry', 'got', 'everything', 'got', 'best', 'believe', 'bought', 'gon', 'steal', 'heart', 'aint', 'doubt', 'girl', 'everything', 'need', 'said', 'everything', 'need', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'chorus', 'miss', 'independent', 'thats', 'love']"
